"wildfire","brightness","type","datetime","longitude","latitude","sza","computed_daynight_sza","nearest_city","nearest_city_population","state","datetime.1","hour_utc","datetime_utc","lat_bin","lon_bin","elevation","temp_C","AQI"
1,304.2,0,"2020-01-23 12:23:00",150.1732,-32.6324,16.8725791305224,"N","Mudgee",9830,"New South Wales","2020-01-23 12:00:00","2020-01-23 01:23:00","2020-01-23 01:00:00",-32.6,150.2,767.408142089844,22,236.537837837838
1,309.6,0,"2020-05-07 04:29:00",140.1284,-37.376,125.228575178383,"D","Millicent",4760,"South Australia","2020-05-07 04:00:00","2020-05-06 18:29:00","2020-05-06 18:00:00",-37.4,140.1,17,15,260.065789473684
1,339.2,0,"2020-11-05 03:56:00",146.9748,-22.4135,121.876193690476,"D",NA,NA,NA,"2020-11-05 03:00:00","2020-11-04 16:56:00","2020-11-04 16:00:00",-22.4,147,249.014297485352,35,230.185714285714
1,326.3,0,"2020-11-22 00:15:00",142.2304,-17.8869,139.116969292649,"D",NA,NA,NA,"2020-11-22","2020-11-21 13:15:00","2020-11-21 13:00:00",-17.9,142.2,102.663398742676,39.1,266.744117647059
1,324.3,0,"2020-02-17 01:48:00",128.0203,-15.938,148.525019375757,"D",NA,NA,NA,"2020-02-17 01:00:00","2020-02-16 14:48:00","2020-02-16 14:00:00",-15.9,128,85.260383605957,37.8,245.072972972973
1,309,0,"2020-05-27 04:07:00",152.046,-26.8907,121.537303427195,"D","Kingaroy",10020,"Queensland","2020-05-27 04:00:00","2020-05-26 18:07:00","2020-05-26 18:00:00",-26.9,152,418.576751708984,16.1,255.168421052632
1,335.3,0,"2020-01-30 00:26:00",148.9377,-35.5574,124.983700567834,"D","Canberra",381488,"Australian Capital Territory","2020-01-30","2020-01-29 13:26:00","2020-01-29 13:00:00",-35.6,148.9,1361.39978027344,30.9,242.141666666667
1,311.8,0,"2020-08-02 02:58:00",152.8428,-30.2009,136.840054371394,"D","Bellingen",3201,"New South Wales","2020-08-02 02:00:00","2020-08-01 16:58:00","2020-08-01 16:00:00",-30.2,152.8,553.823425292969,12.4,263.902777777778
1,312.4,0,"2020-04-27 14:57:00",116.2506,-32.3139,47.3590531042627,"N","Perth",3472,"Tasmania","2020-04-27 14:00:00","2020-04-27 04:57:00","2020-04-27 04:00:00",-32.3,116.3,304.322448730469,12.8,207.576923076923
1,323.7,0,"2020-10-30 00:10:00",151.0537,-24.3032,141.398185330468,"D","Gladstone",34703,"Queensland","2020-10-30","2020-10-29 13:10:00","2020-10-29 13:00:00",-24.3,151.1,178.62890625,31.1,240.477142857143
1,339.6,0,"2020-07-14 04:11:00",141.6678,-13.603,129.231450076389,"D",NA,NA,NA,"2020-07-14 04:00:00","2020-07-13 18:11:00","2020-07-13 18:00:00",-13.6,141.7,21.0783290863037,29.5,195.271692745377
1,332.1,0,"2020-01-24 03:39:00",149.2434,-37.4405,113.742256729296,"D","Eden",3151,"New South Wales","2020-01-24 03:00:00","2020-01-23 16:39:00","2020-01-23 16:00:00",-37.4,149.2,665.919677734375,14.3,238.262162162162
1,315.3,0,"2020-08-01 01:09:00",135.7077,-13.0281,174.757199365363,"D",NA,NA,NA,"2020-08-01 01:00:00","2020-07-31 15:09:00","2020-07-31 15:00:00",-13,135.7,25.2086391448975,29,267.555555555556
1,332.3,0,"2020-11-08 01:41:00",124.8608,-16.6427,145.215967515991,"D",NA,NA,NA,"2020-11-08 01:00:00","2020-11-07 14:41:00","2020-11-07 14:00:00",-16.6,124.9,427.76318359375,34.2,254.752941176471
1,315,0,"2020-05-26 05:06:00",125.6262,-14.8488,129.645530921536,"D",NA,NA,NA,"2020-05-26 05:00:00","2020-05-25 19:06:00","2020-05-25 19:00:00",-14.8,125.6,206.513687133789,26.4,254.281578947368
1,332.2,0,"2020-11-05 03:55:00",151.5154,-25.8753,116.674713062775,"D","Kingaroy",10020,"Queensland","2020-11-05 03:00:00","2020-11-04 16:55:00","2020-11-04 16:00:00",-25.9,151.5,242.414367675781,27.4,230.185714285714
1,337.3,0,"2020-05-15 05:24:00",123.0132,-16.7237,127.976785424865,"D",NA,NA,NA,"2020-05-15 05:00:00","2020-05-14 19:24:00","2020-05-14 19:00:00",-16.7,123,32.0724220275879,29,266.662162162162
1,323,0,"2020-06-10 01:34:00",134.2266,-12.4376,167.127232554249,"D",NA,NA,NA,"2020-06-10 01:00:00","2020-06-09 15:34:00","2020-06-09 15:00:00",-12.4,134.2,17.8663692474365,30.5,272.597368421053
1,318.4,0,"2020-06-08 01:47:00",130.0714,-14.2545,169.201281470457,"D",NA,NA,NA,"2020-06-08 01:00:00","2020-06-07 15:47:00","2020-06-07 15:00:00",-14.3,130.1,45.9331893920898,32.8,272.752631578947
1,334.1,0,"2020-11-12 04:01:00",150.0032,-25.1069,115.909549549582,"D",NA,NA,NA,"2020-11-12 04:00:00","2020-11-11 17:01:00","2020-11-11 17:00:00",-25.1,150,220.712631225586,26,247.519444444444
1,354.9,0,"2020-07-18 05:25:00",127.1516,-14.303,125.796677293086,"D",NA,NA,NA,"2020-07-18 05:00:00","2020-07-17 19:25:00","2020-07-17 19:00:00",-14.3,127.2,169.598007202148,28.3,197.369883040936
1,312.4,0,"2020-12-06 15:46:00",142.983,-18.9466,34.3409487683725,"N",NA,NA,NA,"2020-12-06 15:00:00","2020-12-06 04:46:00","2020-12-06 04:00:00",-18.9,143,358.760864257812,29.1,277.445714285714
1,337.2,0,"2020-02-01 15:32:00",148.9784,-37.2006,35.4670810627886,"N","Orbost",2014,"Victoria","2020-02-01 15:00:00","2020-02-01 04:32:00","2020-02-01 04:00:00",-37.2,149,955.450256347656,18.7,241.261111111111
1,455.3,0,"2020-01-04 04:04:00",147.8462,-36.6148,108.200980801502,"D","Jindabyne",2233,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-36.6,147.8,873.708312988281,22.6,255.231428571429
1,334.3,0,"2020-05-12 04:54:00",134.4464,-12.7345,123.349054691361,"D",NA,NA,NA,"2020-05-12 04:00:00","2020-05-11 18:54:00","2020-05-11 18:00:00",-12.7,134.4,78.8575820922852,29.1,252.63947368421
1,350.9,0,"2020-03-16 05:00:00",129.5612,-15.4398,139.327005821551,"D",NA,NA,NA,"2020-03-16 05:00:00","2020-03-15 18:00:00","2020-03-15 18:00:00",-15.4,129.6,305.321319580078,33.2,270.5
1,315.8,0,"2020-12-06 12:38:00",150.3546,-22.8934,2.80307614048203,"N","Gladstone",34703,"Queensland","2020-12-06 12:00:00","2020-12-06 01:38:00","2020-12-06 01:00:00",-22.9,150.4,71.1225051879883,23.6,264.568571428571
1,307.8,0,"2020-10-05 15:32:00",144.7163,-14.8004,36.3030999371696,"N",NA,NA,NA,"2020-10-05 15:00:00","2020-10-05 04:32:00","2020-10-05 04:00:00",-14.8,144.7,99.88037109375,21.5,216.186111111111
1,348.3,0,"2020-07-01 04:42:00",132.4488,-13.7986,130.160931873334,"D",NA,NA,NA,"2020-07-01 04:00:00","2020-06-30 18:42:00","2020-06-30 18:00:00",-13.8,132.4,312.242340087891,27.8,198.700751879699
1,331.9,0,"2020-07-20 05:12:00",127.6556,-14.2501,128.362836237817,"D",NA,NA,NA,"2020-07-20 05:00:00","2020-07-19 19:12:00","2020-07-19 19:00:00",-14.3,127.7,69.0909652709961,24.1,197.061403508772
1,331,0,"2020-06-13 04:54:00",132.696,-13.4894,126.199015655548,"D",NA,NA,NA,"2020-06-13 04:00:00","2020-06-12 18:54:00","2020-06-12 18:00:00",-13.5,132.7,315.944732666016,30.2,327.429189189189
1,338.5,0,"2020-01-04 15:07:00",150.1937,-34.7052,29.2615619518062,"N","Moss Vale",8579,"New South Wales","2020-01-04 15:00:00","2020-01-04 04:07:00","2020-01-04 04:00:00",-34.7,150.2,556.196716308594,16.9,234.864864864865
1,317.2,0,"2020-10-03 03:13:00",151.1973,-23.6767,122.396239085539,"D","Gladstone",34703,"Queensland","2020-10-03 03:00:00","2020-10-02 17:13:00","2020-10-02 17:00:00",-23.7,151.2,42.1348037719727,22.2,240.457142857143
1,309,0,"2020-12-02 16:09:00",143.6342,-16.2504,41.2833259702753,"N",NA,NA,NA,"2020-12-02 16:00:00","2020-12-02 05:09:00","2020-12-02 05:00:00",-16.3,143.6,196.10481262207,26.1,264.861111111111
1,313.7,0,"2020-10-25 13:42:00",125.8233,-14.9348,9.97308315912011,"N",NA,NA,NA,"2020-10-25 13:00:00","2020-10-25 02:42:00","2020-10-25 02:00:00",-14.9,125.8,297.219879150391,23.5,260.018918918919
1,344.1,0,"2020-05-12 04:54:00",131.9003,-14.1366,126.074891516284,"D",NA,NA,NA,"2020-05-12 04:00:00","2020-05-11 18:54:00","2020-05-11 18:00:00",-14.1,131.9,96.3270645141602,28.6,252.63947368421
1,306.2,0,"2020-11-06 12:26:00",144.6384,-20.0121,10.2454446171965,"N","Charters Towers",8040,"Queensland","2020-11-06 12:00:00","2020-11-06 01:26:00","2020-11-06 01:00:00",-20,144.6,785.079345703125,21.8,223.726470588235
1,408,0,"2020-01-08 02:41:00",123.1033,-32.5674,124.917064820158,"D",NA,NA,NA,"2020-01-08 02:00:00","2020-01-07 15:41:00","2020-01-07 15:00:00",-32.6,123.1,257.061187744141,31.6,252.480555555556
1,314.1,0,"2020-01-11 15:13:00",148.4661,-35.4568,29.1869258808801,"N","Tumut",6230,"New South Wales","2020-01-11 15:00:00","2020-01-11 04:13:00","2020-01-11 04:00:00",-35.5,148.5,813.51416015625,14,259.780555555556
1,359.5,0,"2020-05-19 05:00:00",130.1996,-14.3416,126.447610153145,"D",NA,NA,NA,"2020-05-19 05:00:00","2020-05-18 19:00:00","2020-05-18 19:00:00",-14.3,130.2,218.732376098633,28.1,255.515384615385
1,326.3,0,"2020-07-20 05:13:00",131.1338,-12.691,124.448348464186,"D","Palmerston",33695,"Northern Territory","2020-07-20 05:00:00","2020-07-19 19:13:00","2020-07-19 19:00:00",-12.7,131.1,67.0013961791992,27.4,197.061403508772
1,316.2,0,"2020-04-30 04:28:00",144.8591,-18.0968,120.307386848562,"D","Mareeba",8585,"Queensland","2020-04-30 04:00:00","2020-04-29 18:28:00","2020-04-29 18:00:00",-18.1,144.9,772.355041503906,23.9,262.776923076923
1,344.5,0,"2020-01-13 03:58:00",147.4878,-37.567,109.884070854562,"D","Paynesville",3480,"Victoria","2020-01-13 03:00:00","2020-01-12 16:58:00","2020-01-12 16:00:00",-37.6,147.5,409.125183105469,20.6,263.705555555556
1,326.7,0,"2020-04-04 05:30:00",129.1168,-15.834,134.053016579457,"D",NA,NA,NA,"2020-04-04 05:00:00","2020-04-03 18:30:00","2020-04-03 18:00:00",-15.8,129.1,148.876007080078,36.6,242.02972972973
1,349.6,0,"2020-01-01 05:13:00",121.0081,-32.667,115.758104363386,"D","Esperance",2080,"Western Australia","2020-01-01 05:00:00","2019-12-31 18:13:00","2019-12-31 18:00:00",-32.7,121,342.233062744141,32.2,247.852777777778
1,334.9,0,"2020-09-27 03:50:00",149.3394,-22.1312,117.927835906416,"D","Mackay",72900,"Queensland","2020-09-27 03:00:00","2020-09-26 17:50:00","2020-09-26 17:00:00",-22.1,149.3,352.221282958984,19,26.3541666666667
1,328.5,0,"2020-09-10 01:59:00",131.1724,-14.2986,165.422515285022,"D",NA,NA,NA,"2020-09-10 01:00:00","2020-09-09 15:59:00","2020-09-09 15:00:00",-14.3,131.2,223.939041137695,35.1,234.747222222222
1,330.2,0,"2020-07-28 04:23:00",141.6212,-13.6964,126.578283939547,"D",NA,NA,NA,"2020-07-28 04:00:00","2020-07-27 18:23:00","2020-07-27 18:00:00",-13.7,141.6,17.811206817627,25,197.941520467836
1,317.4,2,"2020-11-15 06:09:00",115.8172,-31.9123,112.606247321806,"D","Perth",2141834,"Western Australia","2020-11-15 06:00:00","2020-11-14 19:09:00","2020-11-14 19:00:00",-31.9,115.8,15.783145904541,17,253.371428571429
1,320.8,0,"2020-05-12 00:30:00",148.1678,-27.7178,168.624960773475,"D",NA,NA,NA,"2020-05-12","2020-05-11 14:30:00","2020-05-11 14:00:00",-27.7,148.2,244.998687744141,21.4,270.976315789474
1,319.4,0,"2020-07-13 05:06:00",134.3535,-13.7626,123.282135650733,"D",NA,NA,NA,"2020-07-13 05:00:00","2020-07-12 19:06:00","2020-07-12 19:00:00",-13.8,134.4,108.98819732666,24.3,199.638888888889
1,346.8,0,"2020-11-25 05:12:00",126.9312,-13.9013,125.333088088038,"D",NA,NA,NA,"2020-11-25 05:00:00","2020-11-24 18:12:00","2020-11-24 18:00:00",-13.9,126.9,48.3606033325195,30.2,247.764705882353
1,319.4,0,"2020-07-12 01:34:00",130.243,-13.9789,171.673924429889,"D","Darwin",139902,"Northern Territory","2020-07-12 01:00:00","2020-07-11 15:34:00","2020-07-11 15:00:00",-14,130.2,149.452911376953,33.5,199.206015037594
1,327.9,0,"2020-06-27 05:06:00",130.1666,-12.9856,126.28948994309,"D","Darwin",139902,"Northern Territory","2020-06-27 05:00:00","2020-06-26 19:06:00","2020-06-26 19:00:00",-13,130.2,12.4976282119751,27.5,202.979411764706
1,306,0,"2020-01-03 12:46:00",147.8752,-36.7035,14.968022351198,"N","Jindabyne",2233,"New South Wales","2020-01-03 12:00:00","2020-01-03 01:46:00","2020-01-03 01:00:00",-36.7,147.9,824.527954101562,21.5,245.941666666667
1,316.9,0,"2020-01-01 12:58:00",149.271,-37.7186,14.7503674536937,"N","Orbost",2014,"Victoria","2020-01-01 12:00:00","2020-01-01 01:58:00","2020-01-01 01:00:00",-37.7,149.3,80.0555648803711,11.9,248.116666666667
1,312.1,0,"2020-01-04 13:30:00",150.165,-32.6623,11.3580498304974,"N","Mudgee",9830,"New South Wales","2020-01-04 13:00:00","2020-01-04 02:30:00","2020-01-04 02:00:00",-32.7,150.2,671.169067382812,28.2,235.845945945946
1,422.9,0,"2020-01-04 04:04:00",148.2461,-35.714,108.664047561676,"D","Tumut",6230,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-35.7,148.2,1213.77331542969,28,255.231428571429
1,331.4,0,"2020-01-05 02:10:00",121.9408,-32.4729,123.608657993688,"D","Esperance",2080,"Western Australia","2020-01-05 02:00:00","2020-01-04 15:10:00","2020-01-04 15:00:00",-32.5,121.9,256.60205078125,30.4,232.98
1,340.5,0,"2020-10-20 05:37:00",125.709,-14.9428,125.663622980603,"D",NA,NA,NA,"2020-10-20 05:00:00","2020-10-19 18:37:00","2020-10-19 18:00:00",-14.9,125.7,223.060119628906,29.1,224.477777777778
1,335.5,0,"2020-07-17 04:41:00",135.2391,-14.1374,128.451730822956,"D",NA,NA,NA,"2020-07-17 04:00:00","2020-07-16 18:41:00","2020-07-16 18:00:00",-14.1,135.2,31.7217464447021,23.9,197.599415204678
1,320.7,0,"2020-08-30 03:24:00",150.848,-26.3409,128.393585085295,"D","Kingaroy",10020,"Queensland","2020-08-30 03:00:00","2020-08-29 17:24:00","2020-08-29 17:00:00",-26.3,150.8,395.19970703125,21.1,197.009957325747
1,316,0,"2020-01-03 12:46:00",147.6846,-36.2412,14.6165888748885,"N","Albury",4804,"New South Wales","2020-01-03 12:00:00","2020-01-03 01:46:00","2020-01-03 01:00:00",-36.2,147.7,585.052490234375,21.4,245.941666666667
1,342.8,0,"2020-09-30 04:23:00",135.8946,-12.7147,124.258293145431,"D",NA,NA,NA,"2020-09-30 04:00:00","2020-09-29 18:23:00","2020-09-29 18:00:00",-12.7,135.9,86.0178909301758,30.5,62.1557454890788
1,329.8,0,"2020-08-24 01:16:00",138.5345,-16.8099,171.405570081553,"D",NA,NA,NA,"2020-08-24 01:00:00","2020-08-23 15:16:00","2020-08-23 15:00:00",-16.8,138.5,1.80874669551849,29.1,220.808333333333
1,322.7,0,"2020-02-05 04:09:00",145.6927,-19.2875,127.420107310722,"D","Deeragun",4250,"Queensland","2020-02-05 04:00:00","2020-02-04 17:09:00","2020-02-04 17:00:00",-19.3,145.7,461.829498291016,28.3,261.726315789474
1,333.9,0,"2020-12-05 04:09:00",142.1737,-18.5867,122.250610363797,"D",NA,NA,NA,"2020-12-05 04:00:00","2020-12-04 17:09:00","2020-12-04 17:00:00",-18.6,142.2,108.314819335938,37,259.089189189189
1,341.1,0,"2020-04-24 02:20:00",118.2869,-22.1724,169.953569741928,"D",NA,NA,NA,"2020-04-24 02:00:00","2020-04-23 16:20:00","2020-04-23 16:00:00",-22.2,118.3,422.681884765625,39.2,196.273954116059
1,331.3,0,"2020-07-26 04:36:00",136.3577,-12.3212,128.151384338271,"D",NA,NA,NA,"2020-07-26 04:00:00","2020-07-25 18:36:00","2020-07-25 18:00:00",-12.3,136.4,32.9519271850586,23.5,196.883040935673
1,322.8,0,"2020-09-02 01:10:00",132.9112,-13.5966,174.482801272706,"D",NA,NA,NA,"2020-09-02 01:00:00","2020-09-01 15:10:00","2020-09-01 15:00:00",-13.6,132.9,241.551544189453,35.9,198.226173541963
1,314.1,3,"2020-12-27 02:25:00",116.5527,-20.6169,134.378103625531,"D",NA,NA,NA,"2020-12-27 02:00:00","2020-12-26 15:25:00","2020-12-26 15:00:00",-20.6,116.6,24.4477386474609,29,274.758064516129
1,306.6,0,"2020-09-16 13:36:00",131.3648,-13.6809,17.5355497995326,"N","Palmerston",33695,"Northern Territory","2020-09-16 13:00:00","2020-09-16 03:36:00","2020-09-16 03:00:00",-13.7,131.4,84.8562850952148,25.7,265.356756756757
1,309.6,0,"2020-01-01 14:37:00",147.843,-36.0448,22.4556640509988,"N","Jindabyne",2233,"New South Wales","2020-01-01 14:00:00","2020-01-01 03:37:00","2020-01-01 03:00:00",-36,147.8,509.365539550781,14.2,252.927777777778
1,307.8,0,"2020-05-19 06:33:00",117.0126,-33.1535,120.316585541978,"D","Australind",14539,"Western Australia","2020-05-19 06:00:00","2020-05-18 20:33:00","2020-05-18 20:00:00",-33.2,117,295.446350097656,11.8,257.389743589744
1,312.6,0,"2020-02-01 15:32:00",149.1136,-35.9137,35.0441207121644,"N","Canberra",381488,"Australian Capital Territory","2020-02-01 15:00:00","2020-02-01 04:32:00","2020-02-01 04:00:00",-35.9,149.1,799.900695800781,24.8,241.261111111111
1,303.7,0,"2020-04-20 01:10:00",141.7639,-37.7971,152.262312570529,"D","Port Fairy",3340,"Victoria","2020-04-20 01:00:00","2020-04-19 15:10:00","2020-04-19 15:00:00",-37.8,141.8,140.081787109375,17,213.534210526316
1,310.6,0,"2020-01-05 12:34:00",149.9186,-36.0152,14.9696373149639,"N","Narooma",2605,"New South Wales","2020-01-05 12:00:00","2020-01-05 01:34:00","2020-01-05 01:00:00",-36,149.9,314.849578857422,13.4,243.148571428571
1,315.8,0,"2020-07-14 01:21:00",130.3587,-11.4999,169.710788807554,"D","Darwin",139902,"Northern Territory","2020-07-14 01:00:00","2020-07-13 15:21:00","2020-07-13 15:00:00",-11.5,130.4,32.7380027770996,30.5,195.171745152355
1,331.7,0,"2020-01-31 13:11:00",148.0989,-37.2341,19.7105518041926,"N","Orbost",2014,"Victoria","2020-01-31 13:00:00","2020-01-31 02:11:00","2020-01-31 02:00:00",-37.2,148.1,747.555786132812,23.3,238.65
1,319,0,"2020-06-29 04:53:00",137.205,-16.0857,123.887571488805,"D",NA,NA,NA,"2020-06-29 04:00:00","2020-06-28 18:53:00","2020-06-28 18:00:00",-16.1,137.2,7.86761999130249,22.7,192.48891966759
1,312.9,0,"2020-11-02 12:52:00",143.0142,-16.5649,5.16021999405625,"N",NA,NA,NA,"2020-11-02 12:00:00","2020-11-02 01:52:00","2020-11-02 01:00:00",-16.6,143,96.4753036499023,27.5,239.008571428571
1,321.3,0,"2020-01-11 13:40:00",143.8983,-17.7538,4.56035532641975,"N","Mareeba",8585,"Queensland","2020-01-11 13:00:00","2020-01-11 02:40:00","2020-01-11 02:00:00",-17.8,143.9,401.690521240234,26.8,254
1,306.6,0,"2020-03-14 12:56:00",150.6183,-27.1179,24.730911838728,"N","Kingaroy",10020,"Queensland","2020-03-14 12:00:00","2020-03-14 01:56:00","2020-03-14 01:00:00",-27.1,150.6,331.593383789062,17.9,257.791666666667
1,319,0,"2020-07-23 01:16:00",134.3536,-13.7894,173.439082301835,"D",NA,NA,NA,"2020-07-23 01:00:00","2020-07-22 15:16:00","2020-07-22 15:00:00",-13.8,134.4,81.4026718139648,31,197.343567251462
1,327.4,0,"2020-10-18 04:11:00",142.7296,-12.2486,131.158288995777,"D","Thursday Island",2805,"Queensland","2020-10-18 04:00:00","2020-10-17 17:11:00","2020-10-17 17:00:00",-12.2,142.7,93.6623840332031,28.1,232.844444444444
1,352.3,0,"2020-01-02 05:57:00",123.7434,-30.9676,109.678296871824,"D",NA,NA,NA,"2020-01-02 05:00:00","2020-01-01 18:57:00","2020-01-01 18:00:00",-31,123.7,257.163696289062,36.5,241.602857142857
1,320,0,"2020-11-23 16:16:00",140.0338,-19.7242,39.6406007643749,"N",NA,NA,NA,"2020-11-23 16:00:00","2020-11-23 05:16:00","2020-11-23 05:00:00",-19.7,140,135.5517578125,30.6,273.58125
1,317.9,0,"2020-04-23 05:57:00",116.9197,-32.1265,124.878970363027,"D","Perth",2141834,"Western Australia","2020-04-23 05:00:00","2020-04-22 19:57:00","2020-04-22 19:00:00",-32.1,116.9,248.471008300781,19.8,191.704453441296
1,317.8,0,"2020-01-02 15:20:00",146.7762,-36.9617,29.8901438102338,"N","Mansfield",3999,"Victoria","2020-01-02 15:00:00","2020-01-02 04:20:00","2020-01-02 04:00:00",-37,146.8,818.788940429688,11.3,248.058333333333
1,307.3,0,"2020-03-23 12:50:00",149.8179,-26.1707,27.5302767207284,"N",NA,NA,NA,"2020-03-23 12:00:00","2020-03-23 01:50:00","2020-03-23 01:00:00",-26.2,149.8,256.045074462891,22.5,213.228947368421
1,328.1,0,"2020-06-28 04:08:00",145.3384,-23.569,128.585878190279,"D",NA,NA,NA,"2020-06-28 04:00:00","2020-06-27 18:08:00","2020-06-27 18:00:00",-23.6,145.3,270.443572998047,20.3,196.415204678363
1,301.7,0,"2020-01-01 12:58:00",147.5999,-37.653,14.9308540451495,"N","Paynesville",3480,"Victoria","2020-01-01 12:00:00","2020-01-01 01:58:00","2020-01-01 01:00:00",-37.7,147.6,296.668029785156,11.8,248.116666666667
1,344.4,0,"2020-01-04 01:23:00",139.9271,-21.6193,135.189697423285,"D",NA,NA,NA,"2020-01-04 01:00:00","2020-01-03 14:23:00","2020-01-03 14:00:00",-21.6,139.9,332.455169677734,39,253.5
1,311.5,0,"2020-05-02 05:51:00",120.2691,-31.2167,124.484213891857,"D","Boulder",4825,"Western Australia","2020-05-02 05:00:00","2020-05-01 19:51:00","2020-05-01 19:00:00",-31.2,120.3,444.351440429688,18.6,254.044736842105
1,332.1,0,"2020-10-22 00:57:00",142.1524,-12.4277,156.210072083834,"D",NA,NA,NA,"2020-10-22","2020-10-21 13:57:00","2020-10-21 13:00:00",-12.4,142.2,30.2875385284424,37.3,241.8
1,317.6,0,"2020-10-10 00:38:00",143.3889,-34.4769,138.201839937829,"D","Swan Hill",9864,"Victoria","2020-10-10","2020-10-09 13:38:00","2020-10-09 13:00:00",-34.5,143.4,64.486686706543,24.5,200.038888888889
1,315.3,0,"2020-07-02 05:25:00",134.5081,-13.0148,118.170849636817,"D",NA,NA,NA,"2020-07-02 05:00:00","2020-07-01 19:25:00","2020-07-01 19:00:00",-13,134.5,124.461639404297,27.8,197.31432748538
1,327.8,0,"2020-01-04 13:29:00",149.8531,-37.2485,15.2847294614034,"N","Eden",3151,"New South Wales","2020-01-04 13:00:00","2020-01-04 02:29:00","2020-01-04 02:00:00",-37.2,149.9,36.9845962524414,16,235.845945945946
1,310.8,0,"2020-04-30 00:06:00",151.2785,-29.4151,164.887465337339,"D","Inverell",9654,"New South Wales","2020-04-30","2020-04-29 14:06:00","2020-04-29 14:00:00",-29.4,151.3,584.775146484375,19.9,282.8
1,349.8,0,"2020-11-11 14:24:00",125.5538,-16.4079,1.09698433668623,"N",NA,NA,NA,"2020-11-11 14:00:00","2020-11-11 03:24:00","2020-11-11 03:00:00",-16.4,125.6,468.398315429688,27.5,255.42
1,322.6,0,"2020-09-29 00:51:00",131.7019,-14.283,163.172499680022,"D",NA,NA,NA,"2020-09-29","2020-09-28 14:51:00","2020-09-28 14:00:00",-14.3,131.7,93.2062606811523,37.8,45.9375
1,324,0,"2020-07-21 01:28:00",131.5774,-14.4721,173.662386036497,"D",NA,NA,NA,"2020-07-21 01:00:00","2020-07-20 15:28:00","2020-07-20 15:00:00",-14.5,131.6,155.725524902344,30.5,197.122807017544
1,324.4,0,"2020-12-15 00:21:00",145.016,-16.3573,138.24689556694,"D","Mareeba",8585,"Queensland","2020-12-15","2020-12-14 13:21:00","2020-12-14 13:00:00",-16.4,145,466.287658691406,28.4,265.065625
1,323.5,0,"2020-12-20 03:26:00",146.8947,-19.9529,125.439874386497,"D","Charters Towers",8040,"Queensland","2020-12-20 03:00:00","2020-12-19 16:26:00","2020-12-19 16:00:00",-20,146.9,317.931304931641,29.9,254.391176470588
1,321.4,0,"2020-05-28 04:54:00",133.4895,-12.8625,124.61825284599,"D",NA,NA,NA,"2020-05-28 04:00:00","2020-05-27 18:54:00","2020-05-27 18:00:00",-12.9,133.5,311.125579833984,27.9,255.292105263158
